source_product_id,source_title,source_category,recommended_product_id,recommended_title,recommended_category,similarity_score,recommended_price,recommended_rating
19027362,Jompers,kurta-sets,19027420,Jompers,kurta-sets,0.614,3499,4.0
19027362,Jompers,kurta-sets,19027440,Jompers,kurta-sets,0.595,3499,0.0
18946592,Indian Virasat,kurta-sets,14325388,Anouk,kurta-sets,0.709,2899,4.1
18946592,Indian Virasat,kurta-sets,13781254,Sangria,kurta-sets,0.693,2199,3.8
18946592,Indian Virasat,kurta-sets,19027432,Jompers,kurta-sets,0.614,2999,4.4
18946592,Indian Virasat,kurta-sets,13446422,Biba,kurta-sets,0.595,4995,4.4
18946592,Indian Virasat,kurta-sets,19027352,Jompers,kurta-sets,0.573,2199,4.2
19027352,Jompers,kurta-sets,19027344,Jompers,kurta-sets,0.885,3499,0.0
19027352,Jompers,kurta-sets,19027362,Jompers,kurta-sets,0.704,2499,3.8
19027352,Jompers,kurta-sets,13446422,Biba,kurta-sets,0.669,4995,4.4
19027352,Jompers,kurta-sets,19027432,Jompers,kurta-sets,0.641,2999,4.4
19027352,Jompers,kurta-sets,19027402,Jompers,kurta-sets,0.622,3499,4.5
17754514,Indo Era,kurta-sets,18925432,Indo Era,kurta-sets,0.731,5399,4.7
17754514,Indo Era,kurta-sets,13771276,Nayo,kurta-sets,0.49,3999,3.9
17754514,Indo Era,kurta-sets,17090208,Anouk,kurta-sets,0.486,3399,4.3
17754514,Indo Era,kurta-sets,18946592,Indian Virasat,kurta-sets,0.463,2999,4.3
17754514,Indo Era,kurta-sets,13446422,Biba,kurta-sets,0.46,4995,4.4
13781254,Sangria,kurta-sets,18946592,Indian Virasat,kurta-sets,0.693,2999,4.3
13781254,Sangria,kurta-sets,19027352,Jompers,kurta-sets,0.537,2199,4.2
13781254,Sangria,kurta-sets,14325388,Anouk,kurta-sets,0.526,2899,4.1
13781254,Sangria,kurta-sets,17090208,Anouk,kurta-sets,0.493,3399,4.3
13781254,Sangria,kurta-sets,12524816,HERE&NOW,kurtas,0.493,1199,4.1
13771276,Nayo,kurta-sets,18925432,Indo Era,kurta-sets,0.649,5399,4.7
13771276,Nayo,kurta-sets,18997222,IRIDAA JAIPUR,kurta-sets,0.58,3999,2.3
13771276,Nayo,kurta-sets,13446422,Biba,kurta-sets,0.543,4995,4.4
13771276,Nayo,kurta-sets,19027352,Jompers,kurta-sets,0.505,2199,4.2
13771276,Nayo,kurta-sets,14325388,Anouk,kurta-sets,0.491,2899,4.1
17754686,ADIVA,kurta-sets,18989660,KID1,kurta-sets,0.691,2599,0.0
17754686,ADIVA,kurta-sets,19027424,Jompers,kurta-sets,0.519,2199,4.1
17754686,ADIVA,kurta-sets,18997222,IRIDAA JAIPUR,kurta-sets,0.411,3999,2.3
17754686,ADIVA,kurta-sets,13781254,Sangria,kurta-sets,0.357,2199,3.8
17754686,ADIVA,kurta-sets,18946592,Indian Virasat,kurta-sets,0.356,2999,4.3
19027424,Jompers,kurta-sets,19027420,Jompers,kurta-sets,0.681,3499,4.0
19027424,Jompers,kurta-sets,19027402,Jompers,kurta-sets,0.648,3499,4.5
19027424,Jompers,kurta-sets,19027432,Jompers,kurta-sets,0.614,2999,4.4
19027424,Jompers,kurta-sets,19027440,Jompers,kurta-sets,0.611,3499,0.0
19027424,Jompers,kurta-sets,19027352,Jompers,kurta-sets,0.608,2199,4.2
19027432,Jompers,kurta-sets,19027402,Jompers,kurta-sets,0.662,3499,4.5
19027432,Jompers,kurta-sets,19027362,Jompers,kurta-sets,0.66,2499,3.8
19027432,Jompers,kurta-sets,19027352,Jompers,kurta-sets,0.641,2199,4.2
19027432,Jompers,kurta-sets,19027420,Jompers,kurta-sets,0.636,3499,4.0
19027432,Jompers,kurta-sets,19027424,Jompers,kurta-sets,0.614,2199,4.1
15189724,VASTRAMAY,kurta-sets,19027424,Jompers,kurta-sets,0.497,2199,4.1
15189724,VASTRAMAY,kurta-sets,19027432,Jompers,kurta-sets,0.491,2999,4.4
15189724,VASTRAMAY,kurta-sets,19027420,Jompers,kurta-sets,0.457,3499,4.0
15189724,VASTRAMAY,kurta-sets,18971008,Sethukrishna,kurta-sets,0.446,3719,0.0
15189724,VASTRAMAY,kurta-sets,16193712,Do Dhaage,kurta-sets,0.444,4099,0.0
16193712,Do Dhaage,kurta-sets,18971008,Sethukrishna,kurta-sets,0.497,3719,0.0
16193712,Do Dhaage,kurta-sets,18946592,Indian Virasat,kurta-sets,0.474,2999,4.3
16193712,Do Dhaage,kurta-sets,17090208,Anouk,kurta-sets,0.473,3399,4.3
16193712,Do Dhaage,kurta-sets,13781254,Sangria,kurta-sets,0.454,2199,3.8
16193712,Do Dhaage,kurta-sets,15189724,VASTRAMAY,kurta-sets,0.444,1799,4.2
18971008,Sethukrishna,kurta-sets,16193712,Do Dhaage,kurta-sets,0.497,4099,0.0
18971008,Sethukrishna,kurta-sets,13446422,Biba,kurta-sets,0.48,4995,4.4
18971008,Sethukrishna,kurta-sets,19027344,Jompers,kurta-sets,0.454,3499,0.0
18971008,Sethukrishna,kurta-sets,15189724,VASTRAMAY,kurta-sets,0.446,1799,4.2
18971008,Sethukrishna,kurta-sets,19027432,Jompers,kurta-sets,0.428,2999,4.4
19027420,Jompers,kurta-sets,19027440,Jompers,kurta-sets,0.892,3499,0.0
19027420,Jompers,kurta-sets,19027402,Jompers,kurta-sets,0.844,3499,4.5
19027420,Jompers,kurta-sets,19027424,Jompers,kurta-sets,0.681,2199,4.1
19027420,Jompers,kurta-sets,19027432,Jompers,kurta-sets,0.636,2999,4.4
19027420,Jompers,kurta-sets,19027362,Jompers,kurta-sets,0.614,2499,3.8
18989660,KID1,kurta-sets,17754686,ADIVA,kurta-sets,0.691,2999,3.8
18989660,KID1,kurta-sets,18997222,IRIDAA JAIPUR,kurta-sets,0.409,3999,2.3
18989660,KID1,kurta-sets,13771276,Nayo,kurta-sets,0.366,3999,3.9
18989660,KID1,kurta-sets,13446422,Biba,kurta-sets,0.334,4995,4.4
18989660,KID1,kurta-sets,17288308,KID1,night-suits,0.322,1499,4.0
14325388,Anouk,kurta-sets,18946592,Indian Virasat,kurta-sets,0.709,2999,4.3
14325388,Anouk,kurta-sets,13446422,Biba,kurta-sets,0.607,4995,4.4
14325388,Anouk,kurta-sets,19027432,Jompers,kurta-sets,0.565,2999,4.4
14325388,Anouk,kurta-sets,19027352,Jompers,kurta-sets,0.528,2199,4.2
14325388,Anouk,kurta-sets,13781254,Sangria,kurta-sets,0.526,2199,3.8
17090208,Anouk,kurta-sets,18946592,Indian Virasat,kurta-sets,0.527,2999,4.3
17090208,Anouk,kurta-sets,14325388,Anouk,kurta-sets,0.519,2899,4.1
17090208,Anouk,kurta-sets,19841310,SHOWOFF,kurtas,0.508,1500,4.0
17090208,Anouk,kurta-sets,13781254,Sangria,kurta-sets,0.493,2199,3.8
17090208,Anouk,kurta-sets,17754514,Indo Era,kurta-sets,0.486,6799,4.1
13446422,Biba,kurta-sets,19027352,Jompers,kurta-sets,0.669,2199,4.2
13446422,Biba,kurta-sets,19027344,Jompers,kurta-sets,0.607,3499,0.0
13446422,Biba,kurta-sets,14325388,Anouk,kurta-sets,0.607,2899,4.1
13446422,Biba,kurta-sets,18946592,Indian Virasat,kurta-sets,0.595,2999,4.3
13446422,Biba,kurta-sets,19027362,Jompers,kurta-sets,0.547,2499,3.8
22198236,MALHAAR,kurtis,18972586,MALHAAR,tops,0.741,3329,0.0
22198236,MALHAAR,kurtis,18972618,MALHAAR,tops,0.673,3329,0.0
22198236,MALHAAR,kurtis,18972644,MALHAAR,tops,0.627,3329,0.0
22198236,MALHAAR,kurtis,13562488,KSUT,kurtas,0.573,1599,4.3
22198236,MALHAAR,kurtis,22214714,Nehamta,kurtas,0.463,1227,3.7
2184914,SUGAR,lipstick,21602846,SUGAR,foundation,0.421,899,4.2
2184914,SUGAR,lipstick,15782402,BEARDO,perfume-and-body-mist,0.286,2700,4.4
2184914,SUGAR,lipstick,16185546,ellementry,cutlery,0.275,1750,5.0
2184914,SUGAR,lipstick,15174886,MIAH Decor,dinnerware,0.263,599,3.2
2184914,SUGAR,lipstick,18584192,7 DAYS,hair-cream-and-mask,0.227,499,4.5
16873660,Peter England,lounge-pants,19987190,Peter England,jackets,0.454,2499,3.9
16873660,Peter England,lounge-pants,20009218,Peter England,shirts,0.449,2299,3.9
16873660,Peter England,lounge-pants,18138806,max,track-pants,0.372,599,4.6
16873660,Peter England,lounge-pants,17628782,Roadster,track-pants,0.355,1999,4.1
16873660,Peter England,lounge-pants,13428018,ETC,lounge-tshirts,0.354,799,4.3
18273822,Dreamz by Pantaloons,lounge-shorts,13428018,ETC,lounge-tshirts,0.618,799,4.3
18273822,Dreamz by Pantaloons,lounge-shorts,22492614,U.S. Polo Assn.,lounge-tshirts,0.478,699,4.2
18273822,Dreamz by Pantaloons,lounge-shorts,13478370,Jack & Jones,lounge-tshirts,0.452,1199,3.7
18273822,Dreamz by Pantaloons,lounge-shorts,18946864,Cub McPaws,shorts,0.43,1499,4.5
18273822,Dreamz by Pantaloons,lounge-shorts,18650484,CLUB A9,shorts,0.402,699,4.5
13478370,Jack & Jones,lounge-tshirts,13428018,ETC,lounge-tshirts,0.673,799,4.3
13478370,Jack & Jones,lounge-tshirts,22492614,U.S. Polo Assn.,lounge-tshirts,0.599,699,4.2
13478370,Jack & Jones,lounge-tshirts,18273822,Dreamz by Pantaloons,lounge-shorts,0.452,499,4.5
13478370,Jack & Jones,lounge-tshirts,21396820,Jack & Jones,shirts,0.448,3499,4.4
13478370,Jack & Jones,lounge-tshirts,16277914,Parx,tshirts,0.445,1399,4.9
22492614,U.S. Polo Assn.,lounge-tshirts,13428018,ETC,lounge-tshirts,0.678,799,4.3
22492614,U.S. Polo Assn.,lounge-tshirts,13478370,Jack & Jones,lounge-tshirts,0.599,1199,3.7
22492614,U.S. Polo Assn.,lounge-tshirts,13620624,Roadster,tshirts,0.52,1399,4.0
22492614,U.S. Polo Assn.,lounge-tshirts,18273822,Dreamz by Pantaloons,lounge-shorts,0.478,499,4.5
22492614,U.S. Polo Assn.,lounge-tshirts,19020572,U.S. Polo Assn.,jackets,0.464,5499,4.0
13428018,ETC,lounge-tshirts,22492614,U.S. Polo Assn.,lounge-tshirts,0.678,699,4.2
13428018,ETC,lounge-tshirts,13478370,Jack & Jones,lounge-tshirts,0.673,1199,3.7
13428018,ETC,lounge-tshirts,18273822,Dreamz by Pantaloons,lounge-shorts,0.618,499,4.5
13428018,ETC,lounge-tshirts,18817326,Tommy Hilfiger,tshirts,0.434,2799,4.4
13428018,ETC,lounge-tshirts,919032,Roadster,tshirts,0.413,899,3.8
19235554,ANNA CREATIONS,mangalsutra,20064092,AMI,earrings,0.573,1995,3.8
19235554,ANNA CREATIONS,mangalsutra,10125241,KARATCART,earrings,0.546,1711,4.2
19235554,ANNA CREATIONS,mangalsutra,15014966,Priyaasi,earrings,0.531,3949,4.9
19235554,ANNA CREATIONS,mangalsutra,18100576,MINUTIAE,bracelet,0.466,1499,3.2
19235554,ANNA CREATIONS,mangalsutra,10125243,KARATCART,earrings,0.441,1282,4.0
18932802,DailyObjects,mobile-accessories,13389410,DailyObjects,handbags,0.449,2999,4.2
18932802,DailyObjects,mobile-accessories,17198778,H&M,bathroom-accessories,0.352,1399,4.5
18932802,DailyObjects,mobile-accessories,13389422,DailyObjects,handbags,0.346,2999,4.3
18932802,DailyObjects,mobile-accessories,22603262,DailyObjects,handbags,0.303,3999,3.8
18932802,DailyObjects,mobile-accessories,18626976,ONLY,tops,0.24,2299,4.2
15898082,Bailey sells,nightdress,20441812,Kanvin,nightdress,0.801,2499,3.6
15898082,Bailey sells,nightdress,22721938,Sweet Dreams,nightdress,0.734,999,4.8
15898082,Bailey sells,nightdress,17832728,Dreamz by Pantaloons,nightdress,0.732,699,4.9
15898082,Bailey sells,nightdress,11876926,AND,tops,0.271,1999,4.4
15898082,Bailey sells,nightdress,13449506,DOOR74,dresses,0.236,2399,5.0
22721938,Sweet Dreams,nightdress,15898082,Bailey sells,nightdress,0.734,1450,4.6
22721938,Sweet Dreams,nightdress,20441812,Kanvin,nightdress,0.608,2499,3.6
22721938,Sweet Dreams,nightdress,17832728,Dreamz by Pantaloons,nightdress,0.56,699,4.9
22721938,Sweet Dreams,nightdress,17634528,Sweet Dreams,tights,0.442,749,3.5
22721938,Sweet Dreams,nightdress,18209958,Sweet Dreams,night-suits,0.275,2099,4.1
17832728,Dreamz by Pantaloons,nightdress,15898082,Bailey sells,nightdress,0.732,1450,4.6
17832728,Dreamz by Pantaloons,nightdress,20441812,Kanvin,nightdress,0.601,2499,3.6
17832728,Dreamz by Pantaloons,nightdress,22721938,Sweet Dreams,nightdress,0.56,999,4.8
17832728,Dreamz by Pantaloons,nightdress,21439050,Kappa,tshirts,0.352,599,3.2
17832728,Dreamz by Pantaloons,nightdress,7581747,Annabelle by Pantaloons,tops,0.34,899,4.3
20441812,Kanvin,nightdress,15898082,Bailey sells,nightdress,0.801,1450,4.6
20441812,Kanvin,nightdress,22721938,Sweet Dreams,nightdress,0.608,999,4.8
20441812,Kanvin,nightdress,17832728,Dreamz by Pantaloons,nightdress,0.601,699,4.9
20441812,Kanvin,nightdress,13449506,DOOR74,dresses,0.372,2399,5.0
20441812,Kanvin,nightdress,15736838,U&F,dresses,0.35,1999,3.8
17288308,KID1,night-suits,15973760,Zoom Minimondo,night-suits,0.751,1299,4.8
17288308,KID1,night-suits,18209958,Sweet Dreams,night-suits,0.682,2099,4.1
17288308,KID1,night-suits,18989660,KID1,kurta-sets,0.322,2599,0.0
17288308,KID1,night-suits,17257582,FableStreet,tops,0.281,1795,4.2
17288308,KID1,night-suits,19027298,DressBerry,dresses,0.266,1499,3.8
18209958,Sweet Dreams,night-suits,15973760,Zoom Minimondo,night-suits,0.688,1299,4.8
18209958,Sweet Dreams,night-suits,17288308,KID1,night-suits,0.682,1499,4.0
18209958,Sweet Dreams,night-suits,17634528,Sweet Dreams,tights,0.451,749,3.5
18209958,Sweet Dreams,night-suits,22721938,Sweet Dreams,nightdress,0.275,999,4.8
18209958,Sweet Dreams,night-suits,13775106,RARE RABBIT,shirts,0.204,3299,4.4
15973760,Zoom Minimondo,night-suits,17288308,KID1,night-suits,0.751,1499,4.0
15973760,Zoom Minimondo,night-suits,18209958,Sweet Dreams,night-suits,0.688,2099,4.1
15973760,Zoom Minimondo,night-suits,17257582,FableStreet,tops,0.288,1795,4.2
15973760,Zoom Minimondo,night-suits,16305908,Campus,sports-shoes,0.265,1399,4.3
15973760,Zoom Minimondo,night-suits,19298764,Campus,sports-shoes,0.247,1299,4.6
16512022,MASQ,outdoor-masks,17359602,Swiss Design,outdoor-masks,0.822,1500,3.0
16512022,MASQ,outdoor-masks,18584190,7 DAYS,hair-masks,0.295,499,4.4
16512022,MASQ,outdoor-masks,17257582,FableStreet,tops,0.256,1795,4.2
16512022,MASQ,outdoor-masks,16923916,Monte Carlo,tshirts,0.248,835,4.8
16512022,MASQ,outdoor-masks,21569986,Chromozome,briefs,0.226,1199,4.2
17359602,Swiss Design,outdoor-masks,16512022,MASQ,outdoor-masks,0.822,447,4.5
17359602,Swiss Design,outdoor-masks,12939888,IC4,trunk,0.284,718,3.5
17359602,Swiss Design,outdoor-masks,18584190,7 DAYS,hair-masks,0.232,499,4.4
17359602,Swiss Design,outdoor-masks,22196594,Zoiro,briefs,0.209,499,5.0
17359602,Swiss Design,outdoor-masks,16721772,BodyHerbals,hair-brush-and-comb,0.195,399,4.4
15749326,W,palazzos,15114984,Go Colors,palazzos,0.733,899,4.0
15749326,W,palazzos,17321108,TAG 7,palazzos,0.61,1579,3.6
15749326,W,palazzos,17309754,Clora Creation,palazzos,0.526,899,3.9
15749326,W,palazzos,17361920,Indo Era,palazzos,0.522,1799,4.2
15749326,W,palazzos,17124636,H&M,tops,0.512,799,3.7
17307488,Clora Creation,palazzos,17307424,Clora Creation,palazzos,0.758,2399,4.0
17307488,Clora Creation,palazzos,17386184,Clora Creation,palazzos,0.695,1299,0.0
17307488,Clora Creation,palazzos,17307462,Clora Creation,palazzos,0.69,2399,0.0
17307488,Clora Creation,palazzos,17309754,Clora Creation,palazzos,0.637,899,3.9
17307488,Clora Creation,palazzos,17309774,Clora Creation,palazzos,0.634,1999,3.8
17309754,Clora Creation,palazzos,17307424,Clora Creation,palazzos,0.724,2399,4.0
17309754,Clora Creation,palazzos,17309774,Clora Creation,palazzos,0.707,1999,3.8
17309754,Clora Creation,palazzos,17386184,Clora Creation,palazzos,0.703,1299,0.0
17309754,Clora Creation,palazzos,17307462,Clora Creation,palazzos,0.68,2399,0.0
17309754,Clora Creation,palazzos,17307484,Clora Creation,palazzos,0.673,2399,0.0
17361920,Indo Era,palazzos,15114984,Go Colors,palazzos,0.625,899,4.0
17361920,Indo Era,palazzos,18925432,Indo Era,kurta-sets,0.537,5399,4.7
17361920,Indo Era,palazzos,17309774,Clora Creation,palazzos,0.531,1999,3.8
17361920,Indo Era,palazzos,15749326,W,palazzos,0.522,1499,3.6
17361920,Indo Era,palazzos,12418812,Indo Era,kurtas,0.491,1599,3.7
17307424,Clora Creation,palazzos,17307488,Clora Creation,palazzos,0.758,2399,0.0
17307424,Clora Creation,palazzos,17309754,Clora Creation,palazzos,0.724,899,3.9
17307424,Clora Creation,palazzos,17386184,Clora Creation,palazzos,0.71,1299,0.0
17307424,Clora Creation,palazzos,17309774,Clora Creation,palazzos,0.692,1999,3.8
17307424,Clora Creation,palazzos,17307462,Clora Creation,palazzos,0.647,2399,0.0
17307484,Clora Creation,palazzos,17307462,Clora Creation,palazzos,0.864,2399,0.0
17307484,Clora Creation,palazzos,17386184,Clora Creation,palazzos,0.809,1299,0.0
17307484,Clora Creation,palazzos,17309774,Clora Creation,palazzos,0.79,1999,3.8
17307484,Clora Creation,palazzos,17309754,Clora Creation,palazzos,0.673,899,3.9
17307484,Clora Creation,palazzos,17307424,Clora Creation,palazzos,0.64,2399,4.0
17386184,Clora Creation,palazzos,17309774,Clora Creation,palazzos,0.823,1999,3.8
17386184,Clora Creation,palazzos,17307462,Clora Creation,palazzos,0.817,2399,0.0
17386184,Clora Creation,palazzos,17307484,Clora Creation,palazzos,0.809,2399,0.0
17386184,Clora Creation,palazzos,17307424,Clora Creation,palazzos,0.71,2399,4.0
17386184,Clora Creation,palazzos,17309754,Clora Creation,palazzos,0.703,899,3.9
17321108,TAG 7,palazzos,15114984,Go Colors,palazzos,0.618,899,4.0
17321108,TAG 7,palazzos,15749326,W,palazzos,0.61,1499,3.6
17321108,TAG 7,palazzos,17307488,Clora Creation,palazzos,0.537,2399,0.0
17321108,TAG 7,palazzos,17309754,Clora Creation,palazzos,0.505,899,3.9
17321108,TAG 7,palazzos,17307424,Clora Creation,palazzos,0.483,2399,4.0
17288460,Cutiekins,palazzos,15114984,Go Colors,palazzos,0.643,899,4.0
17288460,Cutiekins,palazzos,17309774,Clora Creation,palazzos,0.612,1999,3.8
17288460,Cutiekins,palazzos,17386184,Clora Creation,palazzos,0.584,1299,0.0
17288460,Cutiekins,palazzos,17307462,Clora Creation,palazzos,0.51,2399,0.0
17288460,Cutiekins,palazzos,17307484,Clora Creation,palazzos,0.505,2399,0.0
17307462,Clora Creation,palazzos,17307484,Clora Creation,palazzos,0.864,2399,0.0
17307462,Clora Creation,palazzos,17386184,Clora Creation,palazzos,0.817,1299,0.0
17307462,Clora Creation,palazzos,17309774,Clora Creation,palazzos,0.798,1999,3.8
17307462,Clora Creation,palazzos,17307488,Clora Creation,palazzos,0.69,2399,0.0
17307462,Clora Creation,palazzos,17309754,Clora Creation,palazzos,0.68,899,3.9
17309774,Clora Creation,palazzos,17386184,Clora Creation,palazzos,0.823,1299,0.0
17309774,Clora Creation,palazzos,17307462,Clora Creation,palazzos,0.798,2399,0.0
17309774,Clora Creation,palazzos,17307484,Clora Creation,palazzos,0.79,2399,0.0
17309774,Clora Creation,palazzos,17309754,Clora Creation,palazzos,0.707,899,3.9
17309774,Clora Creation,palazzos,17307424,Clora Creation,palazzos,0.692,2399,4.0
15114984,Go Colors,palazzos,15749326,W,palazzos,0.733,1499,3.6
15114984,Go Colors,palazzos,17309774,Clora Creation,palazzos,0.648,1999,3.8
15114984,Go Colors,palazzos,17288460,Cutiekins,palazzos,0.643,1099,4.2
15114984,Go Colors,palazzos,17307424,Clora Creation,palazzos,0.642,2399,4.0
15114984,Go Colors,palazzos,17307488,Clora Creation,palazzos,0.632,2399,0.0
15782402,BEARDO,perfume-and-body-mist,18584190,7 DAYS,hair-masks,0.328,499,4.4
15782402,BEARDO,perfume-and-body-mist,2184914,SUGAR,lipstick,0.286,499,4.3
15782402,BEARDO,perfume-and-body-mist,16276014,Iris,home-fragrance-set,0.278,700,4.5
15782402,BEARDO,perfume-and-body-mist,18996772,U.S. Polo Assn.,shirts,0.25,2799,4.9
15782402,BEARDO,perfume-and-body-mist,16043840,BRINNS,shorts,0.24,1699,0.0
15715190,Salona Bichona,pillow-covers,13729978,DDecor,bedsheets,0.571,1599,3.6
15715190,Salona Bichona,pillow-covers,8961147,Story@home,bedsheets,0.508,2199,3.7
15715190,Salona Bichona,pillow-covers,18602872,My Room,bedsheets,0.459,2999,4.7
15715190,Salona Bichona,pillow-covers,8430275,MYTRIDENT,bedsheets,0.454,2199,4.4
15715190,Salona Bichona,pillow-covers,18346134,Arrabi,bedsheets,0.442,6329,4.3
15720606,Rubans,ring,15294314,Zaveri Pearls,ring,0.447,1995,4.4
15720606,Rubans,ring,16254760,Zaveri Pearls,ring,0.439,2250,4.2
15720606,Rubans,ring,12930940,TOKYO TALKIES X rubans FASHION ACCESSORIES,earrings,0.332,1650,3.9
15720606,Rubans,ring,20064092,AMI,earrings,0.307,1995,3.8
15720606,Rubans,ring,15014966,Priyaasi,earrings,0.284,3949,4.9
15294314,Zaveri Pearls,ring,16254760,Zaveri Pearls,ring,0.721,2250,4.2
15294314,Zaveri Pearls,ring,15720606,Rubans,ring,0.447,1890,3.5
15294314,Zaveri Pearls,ring,20064092,AMI,earrings,0.372,1995,3.8
15294314,Zaveri Pearls,ring,15750524,Priyaasi,earrings,0.311,7999,4.4
15294314,Zaveri Pearls,ring,15014966,Priyaasi,earrings,0.309,3949,4.9
16254760,Zaveri Pearls,ring,15294314,Zaveri Pearls,ring,0.721,1995,4.4
16254760,Zaveri Pearls,ring,15720606,Rubans,ring,0.439,1890,3.5
16254760,Zaveri Pearls,ring,19235554,ANNA CREATIONS,mangalsutra,0.381,899,3.8
16254760,Zaveri Pearls,ring,10125243,KARATCART,earrings,0.34,1282,4.0
16254760,Zaveri Pearls,ring,10125241,KARATCART,earrings,0.326,1711,4.2
10601120,Saral Home,runners,12944202,Saral Home,runners,0.557,799,0.0
10601120,Saral Home,runners,10018911,SEJ by Nisha Gupta,runners,0.4,1849,4.5
10601120,Saral Home,runners,13374334,Saral Home,floor-mats--dhurries,0.35,1999,4.4
10601120,Saral Home,runners,13374246,Saral Home,floor-mats--dhurries,0.289,1999,0.0
10601120,Saral Home,runners,13374306,Saral Home,floor-mats--dhurries,0.282,1999,0.0
10018911,SEJ by Nisha Gupta,runners,10601120,Saral Home,runners,0.4,2499,0.0
10018911,SEJ by Nisha Gupta,runners,17844560,DREAM WEAVERZ,table-covers,0.394,999,4.1
10018911,SEJ by Nisha Gupta,runners,12944202,Saral Home,runners,0.357,799,0.0
10018911,SEJ by Nisha Gupta,runners,17944580,ONLY,tops,0.326,2299,4.2
10018911,SEJ by Nisha Gupta,runners,13389422,DailyObjects,handbags,0.282,2999,4.3
12944202,Saral Home,runners,10601120,Saral Home,runners,0.557,2499,0.0
12944202,Saral Home,runners,13374246,Saral Home,floor-mats--dhurries,0.414,1999,0.0
12944202,Saral Home,runners,13374286,Saral Home,floor-mats--dhurries,0.393,1999,4.7
12944202,Saral Home,runners,13374306,Saral Home,floor-mats--dhurries,0.389,1999,0.0
12944202,Saral Home,runners,13374206,Saral Home,floor-mats--dhurries,0.387,1199,3.4
15679734,John Karsun,sandals,17696210,Yellow Bee,sandals,0.755,499,4.0
15679734,John Karsun,sandals,10044165,Coolers,sandals,0.741,799,4.2
15679734,John Karsun,sandals,18949542,Red Chief,sandals,0.681,3099,4.3
15679734,John Karsun,sandals,17647418,FOOTONS,heels,0.601,3199,5.0
15679734,John Karsun,sandals,12932560,Eego Italy,sandals,0.505,2999,3.5
10044165,Coolers,sandals,17696210,Yellow Bee,sandals,0.768,499,4.0
10044165,Coolers,sandals,15679734,John Karsun,sandals,0.741,3649,2.7
10044165,Coolers,sandals,18949542,Red Chief,sandals,0.672,3099,4.3
10044165,Coolers,sandals,12932560,Eego Italy,sandals,0.611,2999,3.5
10044165,Coolers,sandals,17647418,FOOTONS,heels,0.487,3199,5.0
17696210,Yellow Bee,sandals,10044165,Coolers,sandals,0.768,799,4.2
17696210,Yellow Bee,sandals,15679734,John Karsun,sandals,0.755,3649,2.7
17696210,Yellow Bee,sandals,18949542,Red Chief,sandals,0.682,3099,4.3
17696210,Yellow Bee,sandals,17647418,FOOTONS,heels,0.617,3199,5.0
17696210,Yellow Bee,sandals,12932560,Eego Italy,sandals,0.493,2999,3.5
12932560,Eego Italy,sandals,10044165,Coolers,sandals,0.611,799,4.2
12932560,Eego Italy,sandals,18949542,Red Chief,sandals,0.566,3099,4.3
12932560,Eego Italy,sandals,15679734,John Karsun,sandals,0.505,3649,2.7
12932560,Eego Italy,sandals,17696210,Yellow Bee,sandals,0.493,499,4.0
12932560,Eego Italy,sandals,21482828,Eego Italy,casual-shoes,0.367,2999,0.0
19183770,Crocs,sandals,10044165,Coolers,sandals,0.392,799,4.2
19183770,Crocs,sandals,17696210,Yellow Bee,sandals,0.329,499,4.0
19183770,Crocs,sandals,17944580,ONLY,tops,0.329,2299,4.2
19183770,Crocs,sandals,15679734,John Karsun,sandals,0.32,3649,2.7
19183770,Crocs,sandals,18949542,Red Chief,sandals,0.305,3099,4.3
18949542,Red Chief,sandals,17696210,Yellow Bee,sandals,0.682,499,4.0
18949542,Red Chief,sandals,15679734,John Karsun,sandals,0.681,3649,2.7
18949542,Red Chief,sandals,10044165,Coolers,sandals,0.672,799,4.2
18949542,Red Chief,sandals,12932560,Eego Italy,sandals,0.566,2999,3.5
18949542,Red Chief,sandals,17647418,FOOTONS,heels,0.555,3199,5.0
15725544,SALWAR STUDIO,saree-blouse,14654046,SALWAR STUDIO,saree-blouse,0.863,4995,4.4
15725544,SALWAR STUDIO,saree-blouse,16287654,Saree mall,sarees,0.342,4099,4.1
15725544,SALWAR STUDIO,saree-blouse,16287764,Saree mall,sarees,0.327,4799,4.1
15725544,SALWAR STUDIO,saree-blouse,16287830,Saree mall,sarees,0.298,4099,4.2
15725544,SALWAR STUDIO,saree-blouse,16287750,Saree mall,sarees,0.283,4099,0.0
14654046,SALWAR STUDIO,saree-blouse,15725544,SALWAR STUDIO,saree-blouse,0.863,3555,4.1
14654046,SALWAR STUDIO,saree-blouse,16287764,Saree mall,sarees,0.309,4799,4.1
14654046,SALWAR STUDIO,saree-blouse,16287830,Saree mall,sarees,0.302,4099,4.2
14654046,SALWAR STUDIO,saree-blouse,16287654,Saree mall,sarees,0.296,4099,4.1
14654046,SALWAR STUDIO,saree-blouse,16287750,Saree mall,sarees,0.253,4099,0.0
19698082,Mitera,sarees,17349470,Mitera,sarees,0.589,5499,0.0
19698082,Mitera,sarees,16287750,Saree mall,sarees,0.587,4099,0.0
19698082,Mitera,sarees,16287830,Saree mall,sarees,0.577,4099,4.2
19698082,Mitera,sarees,16287654,Saree mall,sarees,0.566,4099,4.1
19698082,Mitera,sarees,16287798,Saree mall,sarees,0.565,5299,0.0
17314272,Saree mall,sarees,16287750,Saree mall,sarees,0.684,4099,0.0
